time,symbol,quantity,price
2025-12-09 15:19:47.915094+00,ETHUSDT,0.0032,3139.96
2025-12-09 15:19:47.914476+00,ETHUSDT,0.0017,3139.96
2025-12-09 15:19:47.913434+00,BTCUSDT,0.40658,90907.46
2025-12-09 15:19:47.911729+00,BTCUSDT,0.09957,90907.46
2025-12-09 15:19:47.910026+00,BTCUSDT,0.09957,90907.46
2025-12-09 15:19:47.549835+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.549359+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.548811+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.547914+00,BTCUSDT,0.01237,90907.47
2025-12-09 15:19:47.485197+00,BTCUSDT,0.00562,90907.47
2025-12-09 15:19:47.479735+00,ETHUSDT,0.5334,3139.96
2025-12-09 15:19:47.478917+00,ETHUSDT,0.0022,3139.96
2025-12-09 15:19:47.47838+00,ETHUSDT,0.0017,3139.95
2025-12-09 15:19:47.477739+00,ETHUSDT,0.0017,3139.95
2025-12-09 15:19:47.476718+00,ETHUSDT,0.0017,3139.95
2025-12-09 15:19:47.476233+00,ETHUSDT,0.002,3139.92
2025-12-09 15:19:47.475747+00,ETHUSDT,0.0016,3139.92
2025-12-09 15:19:47.475324+00,ETHUSDT,0.0318,3139.9
2025-12-09 15:19:47.474899+00,ETHUSDT,0.0318,3139.9
2025-12-09 15:19:47.47448+00,ETHUSDT,0.0308,3139.9
2025-12-09 15:19:47.474026+00,ETHUSDT,0.0017,3139.89
2025-12-09 15:19:47.47365+00,ETHUSDT,0.0017,3139.89
2025-12-09 15:19:47.473305+00,ETHUSDT,0.0017,3139.89
2025-12-09 15:19:47.472929+00,ETHUSDT,0.0017,3139.84
2025-12-09 15:19:47.47256+00,ETHUSDT,0.0017,3139.81
2025-12-09 15:19:47.472163+00,ETHUSDT,0.077,3139.81
2025-12-09 15:19:47.471792+00,ETHUSDT,0.0017,3139.8
2025-12-09 15:19:47.471414+00,ETHUSDT,0.0127,3139.8
2025-12-09 15:19:47.470956+00,ETHUSDT,0.0127,3139.8
2025-12-09 15:19:47.470484+00,ETHUSDT,0.0017,3139.8
2025-12-09 15:19:47.470077+00,ETHUSDT,0.0017,3139.8
2025-12-09 15:19:47.469703+00,ETHUSDT,0.0017,3139.8
2025-12-09 15:19:47.469323+00,ETHUSDT,0.0017,3139.79
2025-12-09 15:19:47.468936+00,ETHUSDT,0.0308,3139.79
2025-12-09 15:19:47.468446+00,ETHUSDT,0.0017,3139.78
2025-12-09 15:19:47.467094+00,ETHUSDT,0.0016,3139.78
2025-12-09 15:19:47.466691+00,ETHUSDT,0.0017,3139.75
2025-12-09 15:19:47.466244+00,ETHUSDT,0.0017,3139.75
2025-12-09 15:19:47.465827+00,ETHUSDT,0.0106,3139.74
2025-12-09 15:19:47.465436+00,ETHUSDT,0.0106,3139.74
2025-12-09 15:19:47.465029+00,ETHUSDT,0.0017,3139.74
2025-12-09 15:19:47.464639+00,ETHUSDT,0.0017,3139.68
2025-12-09 15:19:47.464188+00,ETHUSDT,0.052,3139.68
2025-12-09 15:19:47.463708+00,ETHUSDT,0.002,3139.68
2025-12-09 15:19:47.462895+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:19:47.461475+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:19:47.46037+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:19:47.459526+00,ETHUSDT,0.0032,3139.64
2025-12-09 15:19:47.45903+00,ETHUSDT,0.0024,3139.64
2025-12-09 15:19:47.458591+00,ETHUSDT,0.0024,3139.64
2025-12-09 15:19:47.458064+00,ETHUSDT,0.0017,3139.64
2025-12-09 15:19:47.457564+00,ETHUSDT,0.0017,3139.64
2025-12-09 15:19:47.456934+00,ETHUSDT,0.003,3139.64
2025-12-09 15:19:47.456293+00,ETHUSDT,0.0083,3139.64
2025-12-09 15:19:47.454271+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.452148+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.33837+00,BTCUSDT,0.00939,90907.47
2025-12-09 15:19:47.33754+00,BTCUSDT,0.00744,90907.47
2025-12-09 15:19:47.303311+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.302889+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.3022+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.295832+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.294776+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.286571+00,BTCUSDT,0.00491,90907.47
2025-12-09 15:19:47.286047+00,BTCUSDT,0.00458,90907.47
2025-12-09 15:19:47.284053+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.283212+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.282462+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.276936+00,BTCUSDT,0.00095,90907.47
2025-12-09 15:19:47.276243+00,ETHUSDT,0.0017,3139.64
2025-12-09 15:19:47.274818+00,ETHUSDT,0.0002,3139.64
2025-12-09 15:19:47.214982+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.214447+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.213267+00,BTCUSDT,0.002,90907.47
2025-12-09 15:19:47.105599+00,BTCUSDT,0.06474,90907.47
2025-12-09 15:19:47.105067+00,BTCUSDT,6e-05,90907.46
2025-12-09 15:19:47.104677+00,BTCUSDT,6e-05,90907.46
2025-12-09 15:19:47.104283+00,BTCUSDT,6e-05,90907.46
2025-12-09 15:19:47.103816+00,BTCUSDT,0.00088,90905.64
2025-12-09 15:19:47.103122+00,BTCUSDT,0.003,90904.74
2025-12-09 15:19:47.102727+00,BTCUSDT,0.0015,90904.68
2025-12-09 15:19:47.102312+00,BTCUSDT,6e-05,90904.42
2025-12-09 15:19:47.101912+00,BTCUSDT,7e-05,90904.24
2025-12-09 15:19:47.101462+00,BTCUSDT,0.00047,90903.68
2025-12-09 15:19:47.100975+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:19:47.10058+00,BTCUSDT,9e-05,90903.39
2025-12-09 15:19:47.100208+00,BTCUSDT,0.0134,90902
2025-12-09 15:19:47.099712+00,BTCUSDT,6e-05,90901.99
2025-12-09 15:19:47.099232+00,BTCUSDT,6e-05,90901.99
2025-12-09 15:19:47.098771+00,BTCUSDT,6e-05,90901.99
2025-12-09 15:19:47.09823+00,BTCUSDT,6e-05,90899.17
2025-12-09 15:19:47.097633+00,BTCUSDT,6e-05,90898.39
2025-12-09 15:19:47.095863+00,BTCUSDT,6e-05,90898.39
2025-12-09 15:19:47.095134+00,BTCUSDT,6e-05,90898.39
2025-12-09 15:19:47.094315+00,BTCUSDT,6e-05,90898.38
2025-12-09 15:19:47.093681+00,BTCUSDT,0.00616,90898.38
2025-12-09 15:19:47.093156+00,BTCUSDT,0.00012,90898.38
2025-12-09 15:19:47.092633+00,BTCUSDT,0.00116,90898.38
2025-12-09 15:19:47.091892+00,BTCUSDT,6e-05,90898.38
2025-12-09 15:19:47.091413+00,BTCUSDT,6e-05,90898.38
2025-12-09 15:19:47.090816+00,BTCUSDT,6e-05,90898.38
2025-12-09 15:19:47.090082+00,BTCUSDT,0.01539,90898.38
2025-12-09 15:19:47.089581+00,BTCUSDT,0.00184,90898.38
2025-12-09 15:19:47.088897+00,BTCUSDT,0.00012,90898.38
2025-12-09 15:19:47.08793+00,BTCUSDT,0.00012,90898.38
2025-12-09 15:19:47.015576+00,BTCUSDT,0.002,90898.38
2025-12-09 15:19:47.01518+00,BTCUSDT,0.002,90898.38
2025-12-09 15:19:47.014802+00,BTCUSDT,0.00093,90898.38
2025-12-09 15:19:47.01425+00,BTCUSDT,0.00107,90898.38
2025-12-09 15:19:47.007658+00,BTCUSDT,0.00193,90898.38
2025-12-09 15:19:47.007324+00,BTCUSDT,7e-05,90896.55
2025-12-09 15:19:47.00699+00,BTCUSDT,0.00144,90896.55
2025-12-09 15:19:47.006499+00,BTCUSDT,0.00044,90896.1
2025-12-09 15:19:47.00617+00,BTCUSDT,6e-05,90894.74
2025-12-09 15:19:47.005857+00,BTCUSDT,6e-05,90892.69
2025-12-09 15:19:47.005536+00,BTCUSDT,0.00654,90892.01
2025-12-09 15:19:47.005219+00,BTCUSDT,6e-05,90891.79
2025-12-09 15:19:47.004919+00,BTCUSDT,6e-05,90891.79
2025-12-09 15:19:47.004579+00,BTCUSDT,6e-05,90891.78
2025-12-09 15:19:47.004231+00,BTCUSDT,6e-05,90891.78
2025-12-09 15:19:47.003247+00,BTCUSDT,6e-05,90891.05
2025-12-09 15:19:47.002878+00,BTCUSDT,6e-05,90891.05
2025-12-09 15:19:47.002516+00,BTCUSDT,0.005,90891.05
2025-12-09 15:19:47.002073+00,BTCUSDT,0.02572,90891.04
2025-12-09 15:19:47.001602+00,BTCUSDT,6e-05,90891.04
2025-12-09 15:19:47.001097+00,BTCUSDT,0.00348,90891.04
2025-12-09 15:19:47.000752+00,BTCUSDT,6e-05,90891.04
2025-12-09 15:19:47.000308+00,BTCUSDT,0.01083,90891.04
2025-12-09 15:19:46.999955+00,BTCUSDT,0.00255,90891.04
2025-12-09 15:19:46.999617+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.999237+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.998923+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.998564+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.998233+00,BTCUSDT,0.00031,90891.04
2025-12-09 15:19:46.997845+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.997487+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.997002+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.995848+00,BTCUSDT,0.00901,90891.04
2025-12-09 15:19:46.980407+00,BTCUSDT,0.00522,90891.04
2025-12-09 15:19:46.979448+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.918946+00,ETHUSDT,0.003,3139.64
2025-12-09 15:19:46.917777+00,ETHUSDT,0.0289,3139.64
2025-12-09 15:19:46.881418+00,ETHUSDT,3.1861,3139.63
2025-12-09 15:19:46.84484+00,BTCUSDT,0.00088,90891.04
2025-12-09 15:19:46.842895+00,BTCUSDT,0.00012,90891.04
2025-12-09 15:19:46.837388+00,ETHUSDT,0.0018,3139.64
2025-12-09 15:19:46.836138+00,ETHUSDT,0.0017,3139.63
2025-12-09 15:19:46.835157+00,ETHUSDT,0.0017,3139.63
2025-12-09 15:19:46.834566+00,ETHUSDT,0.0017,3139.63
2025-12-09 15:19:46.833607+00,ETHUSDT,0.0032,3139.61
2025-12-09 15:19:46.83286+00,ETHUSDT,0.031,3139.58
2025-12-09 15:19:46.831887+00,ETHUSDT,0.0018,3139.58
2025-12-09 15:19:46.830025+00,ETHUSDT,0.0796,3139.57
2025-12-09 15:19:46.828448+00,ETHUSDT,0.0017,3139.56
2025-12-09 15:19:46.824986+00,ETHUSDT,0.0017,3139.56
2025-12-09 15:19:46.819897+00,ETHUSDT,0.0017,3139.56
2025-12-09 15:19:46.819498+00,ETHUSDT,0.0385,3139.54
2025-12-09 15:19:46.819131+00,ETHUSDT,0.016,3139.51
2025-12-09 15:19:46.818833+00,ETHUSDT,0.0017,3139.51
2025-12-09 15:19:46.818512+00,ETHUSDT,0.0319,3139.51
2025-12-09 15:19:46.817933+00,ETHUSDT,0.0016,3139.5
2025-12-09 15:19:46.817443+00,ETHUSDT,0.0017,3139.44
2025-12-09 15:19:46.816905+00,ETHUSDT,0.0017,3139.43
2025-12-09 15:19:46.816568+00,ETHUSDT,0.0032,3139.43
2025-12-09 15:19:46.816039+00,ETHUSDT,0.0024,3139.43
2025-12-09 15:19:46.815414+00,ETHUSDT,0.0024,3139.43
2025-12-09 15:19:46.814894+00,ETHUSDT,0.0024,3139.43
2025-12-09 15:19:46.814537+00,ETHUSDT,0.0024,3139.43
2025-12-09 15:19:46.814088+00,ETHUSDT,0.0024,3139.43
2025-12-09 15:19:46.813702+00,ETHUSDT,0.0024,3139.43
2025-12-09 15:19:46.812986+00,ETHUSDT,0.0017,3139.43
2025-12-09 15:19:46.8114+00,ETHUSDT,0.0552,3139.43
2025-12-09 15:19:46.809157+00,BTCUSDT,0.002,90891.04
2025-12-09 15:19:46.808244+00,BTCUSDT,0.002,90891.04
2025-12-09 15:19:46.807474+00,BTCUSDT,0.002,90891.04
2025-12-09 15:19:46.806288+00,BTCUSDT,0.003,90891.04
2025-12-09 15:19:46.805204+00,BTCUSDT,0.002,90891.04
2025-12-09 15:19:46.804529+00,BTCUSDT,0.003,90891.04
2025-12-09 15:19:46.803879+00,BTCUSDT,0.002,90891.04
2025-12-09 15:19:46.803387+00,ETHUSDT,0.0448,3139.43
2025-12-09 15:19:46.802855+00,ETHUSDT,0.0017,3139.42
2025-12-09 15:19:46.802432+00,ETHUSDT,0.0024,3139.42
2025-12-09 15:19:46.801775+00,ETHUSDT,0.0024,3139.42
2025-12-09 15:19:46.801245+00,ETHUSDT,0.0024,3139.42
2025-12-09 15:19:46.799859+00,ETHUSDT,0.0024,3139.42
2025-12-09 15:19:46.797555+00,ETHUSDT,0.0024,3139.42
2025-12-09 15:19:46.791649+00,ETHUSDT,0.0024,3139.42
2025-12-09 15:19:46.789414+00,ETHUSDT,0.0017,3139.42
2025-12-09 15:19:46.786167+00,ETHUSDT,0.0032,3139.42
2025-12-09 15:19:46.785298+00,ETHUSDT,0.0017,3139.42
2025-12-09 15:19:46.784282+00,ETHUSDT,0.0017,3139.42
2025-12-09 15:19:46.781697+00,ETHUSDT,0.0308,3139.42
2025-12-09 15:19:46.778817+00,ETHUSDT,0.005,3139.38
2025-12-09 15:19:46.777521+00,ETHUSDT,0.0108,3139.38
2025-12-09 15:19:46.776797+00,ETHUSDT,0.0016,3139.36
2025-12-09 15:19:46.776301+00,ETHUSDT,0.0017,3139.33
2025-12-09 15:19:46.77575+00,ETHUSDT,0.0017,3139.32
2025-12-09 15:19:46.774985+00,ETHUSDT,0.0159,3139.32
2025-12-09 15:19:46.773745+00,ETHUSDT,0.0017,3139.23
2025-12-09 15:19:46.773041+00,ETHUSDT,0.0017,3139.22
2025-12-09 15:19:46.772537+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.771517+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.770544+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.769497+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.767299+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.764159+00,ETHUSDT,0.0019,3139.22
2025-12-09 15:19:46.762657+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.760921+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.759478+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.75814+00,ETHUSDT,0.0032,3139.22
2025-12-09 15:19:46.757099+00,ETHUSDT,0.0032,3139.22
2025-12-09 15:19:46.756162+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.755433+00,ETHUSDT,0.0032,3139.22
2025-12-09 15:19:46.754825+00,ETHUSDT,0.0032,3139.22
2025-12-09 15:19:46.753824+00,ETHUSDT,0.0209,3139.22
2025-12-09 15:19:46.752825+00,ETHUSDT,0.0032,3139.22
2025-12-09 15:19:46.751263+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.749104+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.747736+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.74616+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.743924+00,ETHUSDT,0.0024,3139.22
2025-12-09 15:19:46.727135+00,BTCUSDT,0.002,90891.04
2025-12-09 15:19:46.620392+00,BTCUSDT,0.03086,90891.03
2025-12-09 15:19:46.620039+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:46.61971+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:46.619376+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:46.619023+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:46.618696+00,BTCUSDT,0.00012,90891.03
2025-12-09 15:19:46.618308+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:46.617892+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.617255+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.616873+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.616456+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.616057+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.61569+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.615152+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.614725+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:46.61433+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:46.613911+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:46.613487+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:46.612915+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:46.612378+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:46.611396+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:46.137782+00,ETHUSDT,0.0198,3139.22
2025-12-09 15:19:46.13751+00,ETHUSDT,0.5365,3139.22
2025-12-09 15:19:46.137223+00,ETHUSDT,0.0016,3139.22
2025-12-09 15:19:46.13694+00,ETHUSDT,0.0321,3139.11
2025-12-09 15:19:46.136631+00,ETHUSDT,0.0016,3139.08
2025-12-09 15:19:46.136321+00,ETHUSDT,0.0017,3139.07
2025-12-09 15:19:46.135999+00,ETHUSDT,0.0017,3139.07
2025-12-09 15:19:46.135705+00,ETHUSDT,0.0017,3139.05
2025-12-09 15:19:46.135394+00,ETHUSDT,0.0447,3139.05
2025-12-09 15:19:46.134998+00,ETHUSDT,0.0017,3139.04
2025-12-09 15:19:46.134656+00,ETHUSDT,0.0017,3139.03
2025-12-09 15:19:46.134337+00,ETHUSDT,0.0017,3139.02
2025-12-09 15:19:46.134+00,ETHUSDT,0.0017,3139
2025-12-09 15:19:46.133617+00,ETHUSDT,0.0016,3139
2025-12-09 15:19:46.133256+00,ETHUSDT,0.0017,3138.98
2025-12-09 15:19:46.132979+00,ETHUSDT,0.0017,3138.97
2025-12-09 15:19:46.132684+00,ETHUSDT,0.0017,3138.96
2025-12-09 15:19:46.132344+00,ETHUSDT,2.115,3138.95
2025-12-09 15:19:46.132021+00,ETHUSDT,1.5074,3138.95
2025-12-09 15:19:46.131721+00,ETHUSDT,2.374,3138.95
2025-12-09 15:19:46.131109+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.130789+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.130435+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.130047+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.129705+00,ETHUSDT,0.2,3138.95
2025-12-09 15:19:46.129365+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.128981+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.128414+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.127775+00,ETHUSDT,0.0017,3138.95
2025-12-09 15:19:46.127208+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.12679+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.126376+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.125902+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.12548+00,ETHUSDT,0.0318,3138.95
2025-12-09 15:19:46.125005+00,ETHUSDT,0.0032,3138.95
2025-12-09 15:19:46.124577+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.124127+00,ETHUSDT,0.0024,3138.95
2025-12-09 15:19:46.123706+00,ETHUSDT,0.0032,3138.95
2025-12-09 15:19:46.123238+00,ETHUSDT,0.0032,3138.95
2025-12-09 15:19:46.122771+00,ETHUSDT,0.0798,3138.95
2025-12-09 15:19:46.122032+00,ETHUSDT,0.0032,3138.95
2025-12-09 15:19:46.106918+00,ETHUSDT,0.02,3138.94
2025-12-09 15:19:46.105457+00,ETHUSDT,0.2661,3138.94
2025-12-09 15:19:45.936754+00,BTCUSDT,0.00109,90891.04
2025-12-09 15:19:45.891829+00,ETHUSDT,3.187,3138.94
2025-12-09 15:19:45.890523+00,ETHUSDT,0.0127,3138.94
2025-12-09 15:19:45.890121+00,ETHUSDT,0.0024,3138.94
2025-12-09 15:19:45.889549+00,ETHUSDT,0.0024,3138.94
2025-12-09 15:19:45.889021+00,ETHUSDT,0.0024,3138.94
2025-12-09 15:19:45.888557+00,ETHUSDT,0.0024,3138.94
2025-12-09 15:19:45.887983+00,ETHUSDT,0.0024,3138.94
2025-12-09 15:19:45.887369+00,ETHUSDT,0.0024,3138.94
2025-12-09 15:19:45.886719+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.885706+00,ETHUSDT,0.0017,3138.94
2025-12-09 15:19:45.885172+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.884433+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.882504+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.881342+00,ETHUSDT,0.0009,3138.94
2025-12-09 15:19:45.8794+00,ETHUSDT,0.0023,3138.94
2025-12-09 15:19:45.878552+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.878002+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.877395+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.875653+00,ETHUSDT,0.0027,3138.94
2025-12-09 15:19:45.648082+00,ETHUSDT,0.317,3138.95
2025-12-09 15:19:45.604528+00,BTCUSDT,1e-05,90891.03
2025-12-09 15:19:45.604082+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.603669+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.603265+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.602833+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.602354+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.601891+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.601442+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.600952+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.600476+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.599972+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.599497+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.598887+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.598281+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.597273+00,BTCUSDT,0.00012,90891.03
2025-12-09 15:19:45.595629+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.594021+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.593215+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.59251+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.591581+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:45.590806+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.590031+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:45.588661+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:45.588137+00,BTCUSDT,0.002,90891.03
2025-12-09 15:19:45.587583+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.586921+00,BTCUSDT,8e-05,90891.03
2025-12-09 15:19:45.58625+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.585211+00,BTCUSDT,4e-05,90891.03
2025-12-09 15:19:45.581687+00,ETHUSDT,0.313,3138.95
2025-12-09 15:19:45.410373+00,BTCUSDT,6e-05,90891.03
2025-12-09 15:19:45.272656+00,ETHUSDT,0.2466,3138.95
2025-12-09 15:19:45.180078+00,ETHUSDT,0.1095,3138.95
2025-12-09 15:19:45.0569+00,ETHUSDT,0.0017,3138.95
2025-12-09 15:19:45.05642+00,ETHUSDT,0.0308,3138.95
2025-12-09 15:19:45.055953+00,ETHUSDT,0.0017,3138.96
2025-12-09 15:19:45.055519+00,ETHUSDT,0.002,3138.96
2025-12-09 15:19:45.055057+00,ETHUSDT,0.0016,3138.97
2025-12-09 15:19:45.054638+00,ETHUSDT,0.0027,3138.97
2025-12-09 15:19:45.054188+00,ETHUSDT,0.0006,3138.97
2025-12-09 15:19:45.053804+00,ETHUSDT,0.3179,3138.97
2025-12-09 15:19:45.053465+00,ETHUSDT,0.0017,3138.97
2025-12-09 15:19:45.053124+00,ETHUSDT,0.0016,3138.97
2025-12-09 15:19:45.052532+00,ETHUSDT,0.0017,3138.98
2025-12-09 15:19:45.05214+00,ETHUSDT,0.0017,3138.98
2025-12-09 15:19:45.051824+00,ETHUSDT,0.0017,3138.98
2025-12-09 15:19:45.051495+00,ETHUSDT,0.0017,3138.98
2025-12-09 15:19:45.05114+00,ETHUSDT,0.0017,3138.99
2025-12-09 15:19:45.050799+00,ETHUSDT,0.0017,3139
2025-12-09 15:19:45.050475+00,ETHUSDT,0.0016,3139
2025-12-09 15:19:45.050129+00,ETHUSDT,0.0016,3139.01
2025-12-09 15:19:45.049772+00,ETHUSDT,0.0017,3139.01
2025-12-09 15:19:45.04944+00,ETHUSDT,0.0016,3139.01
2025-12-09 15:19:45.049047+00,ETHUSDT,0.0016,3139.03
2025-12-09 15:19:45.048747+00,ETHUSDT,0.0016,3139.03
2025-12-09 15:19:45.048407+00,ETHUSDT,0.0017,3139.03
2025-12-09 15:19:45.048021+00,ETHUSDT,0.0017,3139.03
2025-12-09 15:19:45.047688+00,ETHUSDT,0.0017,3139.03
2025-12-09 15:19:45.047362+00,ETHUSDT,0.0017,3139.04
2025-12-09 15:19:45.047005+00,ETHUSDT,1.5074,3139.04
2025-12-09 15:19:45.046647+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.046157+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.045592+00,ETHUSDT,0.0251,3139.04
2025-12-09 15:19:45.04505+00,ETHUSDT,0.0032,3139.04
2025-12-09 15:19:45.044497+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.0439+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.043465+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.043044+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.042649+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.042248+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.041798+00,ETHUSDT,0.0017,3139.04
2025-12-09 15:19:45.041283+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:45.040644+00,ETHUSDT,0.0016,3139.04
2025-12-09 15:19:45.039326+00,ETHUSDT,0.0016,3139.04
2025-12-09 15:19:44.914357+00,ETHUSDT,1.2052,3139.04
2025-12-09 15:19:44.913132+00,ETHUSDT,1.433,3139.04
2025-12-09 15:19:44.91126+00,ETHUSDT,0.0017,3139.04
2025-12-09 15:19:44.910684+00,ETHUSDT,0.0017,3139.04
2025-12-09 15:19:44.910163+00,ETHUSDT,0.0032,3139.04
2025-12-09 15:19:44.909727+00,ETHUSDT,0.0032,3139.04
2025-12-09 15:19:44.909327+00,ETHUSDT,0.0032,3139.04
2025-12-09 15:19:44.908906+00,ETHUSDT,0.0032,3139.04
2025-12-09 15:19:44.908497+00,ETHUSDT,0.0027,3139.04
2025-12-09 15:19:44.908083+00,ETHUSDT,0.0017,3139.04
